barcode	plateRow	plateColumn	numcells	Nuclei DAPI - Intensity Nucleus EGFP Mean - Median	Nuclei DAPI - Intensity Nucleus EGFP StdDev - StdDev	Nuclei DAPI - Intensity Nucleus EGFP Median - Median	Nuclei DAPI - Nucleus Area [µm²] - Sum	Nuclei DAPI - Nucleus Roundness - Sum	Nuclei DAPI - Nucleus DAPI SER Saddle 0 px - StdDev	Nuclei DAPI - Nucleus DAPI Haralick Homogeneity 1 px - Sum	Nuclei/Median_GFP	Number of Analyzed Fields	concenctration	treatment	hitscore	Nuclei DAPI - Nucleus DAPI SER Saddle 0 px - StdDev.bscore	Nuclei/Median_GFP.bscore
005AL100205B-KI_2_2	11	20	8790	2026.91176856	213.167945405	2063	2485984.01183	8128.30816348	0.00670443943411	4743.23535694	4.26078526418	9	3.3 uM	library	8.96728852214456	0.00202176865599544	0.710904226169824
005AL100205B-KI_2_2	11	21	8032	1993.0023456	220.575263377	2012	2635252.53375	7428.16626045	0.00565865665694	4514.42932758	3.99204771372	9	10 uM	library	1.40906598499938	0.00187821754542954	-0.146044466631351
005AL100205B-KI_2_2	11	22	7518	1874.8445076	226.123527405	1890	2531778.09331	6967.3620534	0.00465962052266	4369.82120969	3.97777777778	9	3.3 uM	library	1.65347690486787	-0.000910733767382737	-1.09776234285507
005AL100205B-KI_2_2	12	3	9283	2376.2688172	258.134429409	2396	2740787.76212	8650.32620923	0.00524089764292	5217.86941417	3.87437395659	9	250 nM	18858	6.76573864545039	-0.0377042078758939	0.986998666401188
005AL100205B-KI_2_2	12	4	8157	2209.27179487	242.173053976	2232	2739247.84352	7562.84972182	0.00523107058595	4626.71020571	3.65456989247	9	5 uM	Control X	-7.75634351006888	-0.0382765908238753	-0.051334990650504
005AL100205B-KI_2_2	12	5	8924	2238.53873149	229.990656219	2270	2801751.17624	8264.62597591	0.00564833224942	4999.5913349	3.93127753304	9	1.1 uM	library	-0.294404062568859	-0.0245355864949333	0.420776225407709
005AL100205B-KI_2_2	12	6	7946	2318.67857143	263.370887457	2352	2528633.14745	7347.86630242	0.00575190319848	4467.7021416	3.37840136054	9	0.37 uM	library	13.9295708346260	-0.0199098648768159	-0.767755873212119
005AL100205B-KI_2_2	12	7	8723	2321.87906977	228.911874343	2354	2657803.80801	8078.53347658	0.00628735596046	4777.91825315	3.70560747664	9	1.1 uM	library	17.8882870973443	-0.00368754735234004	0.243405572657415
005AL100205B-KI_2_2	12	8	7072	2046.68066101	210.880323543	2085	2070922.18603	6550.89157122	0.00679413418136	3828.25668839	3.39184652278	9	0.37 uM	library	-10.4541216180112	0.0202901967392769	-0.248816033974741
005AL100205B-KI_2_2	12	9	8400	2226.72817922	234.984231601	2265	2158994.48102	7829.07528949	0.00678471461203	4419.74810038	3.70860927152	9	1.1 uM	library	7.32862440029903	0.00474559797599976	0.261592677295007
005AL100205B-KI_2_2	12	10	7788	2175.22986811	249.897121734	2210	2261913.52482	7192.37665185	0.00681564695357	4246.3585539	3.52398190045	9	0.37 uM	library	0.598066114526676	0.0268406134508565	-0.625563634804146
005AL100205B-KI_2_2	12	11	8601	2147.00235294	251.614379005	2167	2851069.01763	7962.44800522	0.00505777598419	4956.98610262	3.96908167974	9	1.1 uM	library	-7.06569750165262	-0.0931352479995373	0.654001930100457
005AL100205B-KI_2_2	12	12	8023	2067.1152815	203.6111123	2096	2575454.17015	7388.00242192	0.00619553418072	4492.64394276	3.82776717557	9	0.37 uM	library	-15.0238651804008	-0.0164057759378398	0.178299038990396
005AL100205B-KI_2_2	12	13	7977	2179.23738872	267.642631691	2212	2518448.57372	7340.93975481	0.00655720261543	4404.68234326	3.60623869801	9	1.1 uM	library	10.6615005803238	0.00386310587651521	-0.474948627228718
005AL100205B-KI_2_2	12	14	7602	2073.17748244	235.242470815	2093	2553678.28091	7039.15043316	0.00563769343596	4320.58534159	3.63210702341	9	0.37 uM	library	-6.2139624778685	-0.0453062980442472	-0.143197441453883
005AL100205B-KI_2_2	12	15	7746	1878.92967036	237.25240266	1898	2363562.94963	7192.92607832	0.00622913381941	4209.31354258	4.08113804004	9	1.1 uM	library	-21.8618161430850	-0.0372347084042842	1.23669981206115
005AL100205B-KI_2_2	12	16	6993	1920.53546099	263.466712697	1963	2093097.60572	6464.52125423	0.00753237011574	3776.81965266	3.56240448293	9	0.37 uM	library	-17.6716501456427	0.0616764032046604	-0.325479994014929
005AL100205B-KI_2_2	12	17	6556	636.494080683	130.699732789	637	1908043.97996	6030.13893652	0.00775339109739	3550.20502646	10.2919937206	9	0.1 ul	Interferin	-172.883693849399	0.0693624327030966	19.7887591932544
005AL100205B-KI_2_2	12	18	7826	803.714726677	168.79704118	803	2433018.11217	7207.82909133	0.00686445154314	4326.27702509	9.74595267746	9	0.1 ul	Interferin	-149.392471573857	0.0162491780569903	17.9000298646268
005AL100205B-KI_2_2	12	19	7759	1986.23340961	221.737446002	2004	2556072.50412	7153.09915308	0.00590523737688	4310.17993047	3.87175648703	9	1.1 uM	library	-6.94349204171838	-0.0251759478292367	0.081647116704147
005AL100205B-KI_2_2	12	20	8827	2035.68987342	216.942830574	2060	2898739.41247	8153.06601415	0.00554772248013	4944.54518973	4.28495145631	9	0.37 uM	library	9.04505563301181	-0.0201661969576023	0.581523524921318
005AL100205B-KI_2_2	12	21	7415	1892.00130039	210.083444458	1914	2491861.54867	6839.35854492	0.00581634392128	4198.9176449	3.87408568443	9	1.1 uM	library	-9.7708820011061	0.0598080241844718	-0.706811216068754
005AL100205B-KI_2_2	12	22	8834	2208.13862075	230.093770162	2222	2920399.88181	8203.9140619	0.00450660441244	5116.81894479	3.97569756976	9	0.37 uM	library	41.4295025155863	0.0380805592438339	-1.30680583539704
005AL100205B-KI_2_2	13	3	8147	2280.80314961	258.735762426	2303	2811783.82975	7551.93976054	0.00456721690817	4798.17660854	3.53755970473	9	250 nM	18858	7.92113572119233	0.00484937265055351	-0.135286610057406
005AL100205B-KI_2_2	13	4	7468	2084.35913978	262.364642019	2105	2473703.13636	6940.14420472	0.00477535242394	4283.27475583	3.54774346793	9	1 uM	Staurophorin	-10.6300234164014	0.0175626103046595	-0.475563688564142
005AL100205B-KI_2_2	13	5	8479	2171.06020067	258.335403149	2188	2691999.66851	7903.25338842	0.00466087848311	4853.55814652	3.8752285192	9	10 uM	library	2.16451791913834	-0.00110762648245193	0.150666578026672
005AL100205B-KI_2_2	13	6	7376	2141.43781418	254.338567235	2161	2530181.9445	6836.53749043	0.00476918153748	4262.84267638	3.4132346136	9	3.3 uM	library	3.47174602085919	0.00380653436175575	-0.762020642097248
005AL100205B-KI_2_2	13	7	6937	1992.38903394	243.381345488	2011	2463656.67192	6446.40195565	0.00497139774618	3930.19150977	3.44952759821	9	10 uM	library	-10.5818818715788	-0.000283141874763701	-0.63383560236227
005AL100205B-KI_2_2	13	8	7921	2096.91929825	241.761299721	2121	2666129.82528	7349.40064584	0.00493399493774	4534.78446523	3.7345591702	9	3.3 uM	library	5.98806753677793	-0.00947523333692695	0.691391421760974
005AL100205B-KI_2_2	13	9	9001	2106.64705882	229.752477202	2131	2798614.12234	8358.7881245	0.00515593289541	5080.58926709	4.22383857344	9	10 uM	library	3.62542864471589	-0.0109177397615082	1.72542082628913
005AL100205B-KI_2_2	13	10	7725	2007.81176471	242.222260772	2023	2478440.28505	7188.91818087	0.00499191619259	4401.75236302	3.81858625803	9	3.3 uM	library	-9.38574964252546	-0.000705585676785606	0.168626057310393
005AL100205B-KI_2_2	13	11	8512	1899.76914517	225.530603421	1914	2973538.41809	7881.37985729	0.00464474493262	4944.29574714	4.44723092999	9	10 uM	library	-24.8706626944963	-0.0346941104615725	2.00528510529031
005AL100205B-KI_2_2	13	12	8117	1894.84565217	231.551964306	1910	2620042.75481	7568.08562675	0.00459657565413	4615.58557194	4.2497382199	9	3.3 uM	library	-24.8891786732743	-0.0302512805359162	1.35907072811474
005AL100205B-KI_2_2	13	13	8632	1926.52135499	212.939652912	1943	2702950.74881	8033.33108763	0.00482782391721	4854.98228465	4.44261451364	9	10 uM	library	-9.03950083937844	-0.0179319879439374	1.96361996426772
005AL100205B-KI_2_2	13	14	7517	1954.89117647	198.252691726	1972	2575697.8344	6973.959422	0.00455877124023	4336.61222919	3.81186612576	9	3.3 uM	library	-8.37662879912905	-0.0274536752791956	0.302415167855176
005AL100205B-KI_2_2	13	15	7792	1981.76878023	237.704682044	2001	2568901.87078	7247.03527334	0.00478266672999	4437.76604096	3.89405297351	9	10 uM	library	2.52002471167432	-0.0417852989543219	0.568870947655867
005AL100205B-KI_2_2	13	16	7577	2091.32627119	233.567797176	2112	2442895.88597	7046.54920529	0.00513619096974	4306.72155275	3.58759469697	9	3.3 uM	library	12.1612948613350	-0.000762630789293998	-0.349013211163238
005AL100205B-KI_2_2	13	17	3668	1641.31363213	323.856919645	1660	1409135.01698	3363.32867733	0.00686500109146	2075.1455279	2.20963855422	9	10 uM	library	-39.4797699502718	0.0988286933250809	-4.8427085159199
005AL100205B-KI_2_2	13	18	7279	1934.65656566	233.142179492	1948	2485021.19278	6762.1614955	0.00489376358931	4189.96689447	3.73665297741	9	3.3 uM	library	-1.53127144493363	-0.0202546025692052	-0.439322201632344
005AL100205B-KI_2_2	13	19	7897	1957.95666667	223.805957156	1976	2553815.40371	7323.34564503	0.00461701911666	4565.83260091	3.99645748988	9	10 uM	library	1.91455220563648	-0.0200806901079583	0.360147974900041
005AL100205B-KI_2_2	13	20	8046	1857.18215842	195.744111113	1872	2640776.9054	7463.42496228	0.0046328880535	4674.4685313	4.29807692308	9	3.3 uM	library	-1.05726238821899	0.00768817894470003	0.521371516689827
005AL100205B-KI_2_2	13	21	8092	2081.05091808	213.647256736	2102	2745034.62282	7437.88378359	0.0048082333345	4767.71346669	3.84966698382	9	10 uM	library	24.6836513088394	0.081976875001462	-0.880916877113079
005AL100205B-KI_2_2	13	22	7607	1800.4375	216.192795868	1808	2575718.5508	7046.25360792	0.00427397026365	4414.1977056	4.20741150442	9	3.3 uM	library	4.5456727899783	0.10751755161136	-0.703500478155139
005AL100205B-KI_2_2	14	3	8581	2196.752	247.253909415	2203	3008778.97673	7931.1666859	0.00439748356312	5095.82714919	3.89514298684	9	250 nM	18858	14.3350707698623	0.0236069769888067	-0.51594043601976
005AL100205B-KI_2_2	14	4	9253	2311.57142857	245.058406056	2323	3071878.15239	8546.54129671	0.00411645544735	5540.00639927	3.98321136461	9	1 uM	Staurophorin	33.4676316410826	0.00650389187114957	-0.619822970512738
005AL100205B-KI_2_2	14	5	8489	2136.91810345	238.473091907	2143	2923505.36787	7860.63982846	0.00441542459735	4976.32522398	3.96126924872	9	1.1 uM	library	15.0960774976347	0.0130345323551740	-1.05417028144293
005AL100205B-KI_2_2	14	6	8033	1966.29963235	237.209282025	1976	2627139.59939	7452.40195506	0.00442432278261	4676.63042961	4.06528340081	9	0.37 uM	library	-0.187011385656948	0.0118896007579882	-0.248915935771647
005AL100205B-KI_2_2	14	7	9049	2156.60147601	246.382956527	2169	2971726.22689	8356.50113347	0.00437399203763	5332.94567855	4.17196864915	9	1.1 uM	library	26.4056373351856	-0.00759374132045445	0.0929229453339364
005AL100205B-KI_2_2	14	8	7883	1981.33490566	231.32924203	1991	2646095.09961	7298.91219601	0.00435842613616	4628.61821565	3.95931692617	9	0.37 uM	library	8.84693466008811	-0.0154547929739044	-0.092413011784248
005AL100205B-KI_2_2	14	9	6996	1931.25586707	232.815311744	1943	2395798.64469	6434.94464209	0.00452241426049	4176.99295055	3.60061760165	9	1.1 uM	library	-0.388835554336229	-0.0204295549138756	-1.63215951651516
005AL100205B-KI_2_2	14	10	7485	1610.85872576	204.845355513	1616	2498329.00948	6935.86761198	0.004520895804	4281.60395566	4.63180693069	9	0.37 uM	library	-39.3520096967042	-0.000312534951926494	1.17091793595675
005AL100205B-KI_2_2	14	11	9598	1923.47538726	204.986785802	1932	3107613.93148	8884.48442644	0.00429217478899	5666.87707203	4.96790890269	9	1.1 uM	library	-4.47346047274443	-0.0270810815772517	2.11965452911802
005AL100205B-KI_2_2	14	12	8178	1874.39042166	201.971949007	1883	2848622.51019	7577.92223109	0.00430088894892	4798.23710205	4.34306956984	9	0.37 uM	library	-9.82457833956206	-0.0191709968294025	0.176362281288362
005AL100205B-KI_2_2	14	13	8025	1831.6795302	209.036755115	1843	2774467.68577	7406.21972546	0.00440930846129	4732.73904226	4.3543136191	9	1.1 uM	library	-2.62556579070844	-0.0143385684290482	0.229623283569997
005AL100205B-KI_2_2	14	14	7598	1842.69933555	217.122530905	1855	2648009.88628	7048.46344631	0.004029987119	4493.37433017	4.09595687332	9	0.37 uM	library	-3.97723224149629	-0.0305815365474744	-0.301302408108128
005AL100205B-KI_2_2	14	15	8139	1655.20895522	205.015211985	1661	2683337.25647	7571.71089868	0.0043124272454	4694.00476493	4.9000602047	9	1.1 uM	library	-19.5065836425342	-0.041344649258042	2.15630651414473
005AL100205B-KI_2_2	14	16	8321	1867.98198198	214.279359577	1877	2815107.33119	7709.46581204	0.00441234476701	4860.23948919	4.43313798615	9	0.37 uM	library	2.57742424588586	-0.0157802434772065	0.751383925315654
005AL100205B-KI_2_2	14	17	7904	1755.48382939	194.273801761	1767	2806259.4581	7323.81358307	0.0043479256306	4628.18463798	4.47311827957	9	1.1 uM	library	-8.53586621661913	-0.0254928391899154	0.561394032975765
005AL100205B-KI_2_2	14	18	7792	1800.29662316	217.55516423	1812	2726452.01769	7204.29125087	0.00418470485696	4585.14748151	4.30022075055	9	0.37 uM	library	0.616582093304592	-0.034370864540508	-0.194774117053313
005AL100205B-KI_2_2	14	19	8302	1628.51208132	187.501745299	1635	2845459.80742	7662.09505522	0.00450272666966	4885.27620687	5.07767584098	9	1.1 uM	library	-20.2305584127507	0.00205624091043061	2.17586352318054
005AL100205B-KI_2_2	14	20	8859	1717.91071429	186.269121607	1728	2832079.97659	8257.56121366	0.00427353410446	5062.74188911	5.12673611111	9	0.37 uM	library	0.142573036589951	0.0148877099344848	1.57052221105082
005AL100205B-KI_2_2	14	21	8584	1812.97943659	193.29171489	1823	2912743.6946	7945.48829612	0.00440785271225	5005.91499172	4.708721887	9	1.1 uM	library	9.88568106952918	0.0866756793390427	0.260490564777918
005AL100205B-KI_2_2	14	22	9291	1809.57330416	181.387223315	1817	3087906.72212	8577.4190758	0.00449429292751	5431.86832204	5.1133736929	9	0.37 uM	library	23.8763546341223	0.150050504546385	0.580279451301433
005AL100205B-KI_2_2	15	3	8052	1715.68811678	210.256481157	1717	2784593.0698	7420.65318735	0.00434689152049	4790.91338908	4.68957483984	9	250 nM	18858	-16.9347141902817	0.0087019962170367	0.365585261343161
005AL100205B-KI_2_2	15	4	8729	1865.0825	209.375548131	1875	3044462.47159	8026.95408656	0.00434615775556	5200.0606629	4.65546666667	9	0.1 ugml	Interferin	6.70093271972768	0.00868388286932977	-0.109126225801011
005AL100205B-KI_2_2	15	5	8503	1748.1761658	180.507059536	1754	2989228.62006	7798.40670071	0.00449284307817	5116.18009843	4.84777651083	9	10 uM	library	-4.67898783717929	0.00593226388511649	0.106821706812093
005AL100205B-KI_2_2	15	6	8189	1755.17301038	200.077140005	1762	2891006.27866	7509.26934196	0.00430768749781	4872.41530779	4.64755959137	9	3.3 uM	library	0.775819510794667	-0.00704095856964269	-0.0113228220047548
005AL100205B-KI_2_2	15	7	7571	1717.0467033	218.614620082	1728	2771709.44592	6948.32703699	0.00442349909326	4520.5035457	4.38136574074	9	10 uM	library	0.468454263081267	-0.0163973138303584	-0.801242569479813
005AL100205B-KI_2_2	15	8	7569	1671.34770115	198.745321322	1673	2745962.91456	6955.8039556	0.00410097045665	4578.24906468	4.52420800956	9	3.3 uM	library	-2.51446991804095	-0.0429688733787295	0.0924130117842467
005AL100205B-KI_2_2	15	9	7522	1688.89828834	224.746655837	1692	2747634.03698	6895.76483832	0.0043358906721	4526.76053266	4.44562647754	9	10 uM	library	-3.81058843249505	-0.0436200634352968	-0.597122983544148
005AL100205B-KI_2_2	15	10	8762	1769.4572833	202.666509844	1774	3107366.32125	8052.84333683	0.00464426946699	5209.77032298	4.93912063134	9	3.3 uM	library	5.69366347420907	-0.0046136660187348	0.573947859265237
005AL100205B-KI_2_2	15	11	8040	1661.72861965	219.046118261	1662	2942532.88222	7372.0789553	0.00415236965846	4885.10890049	4.83754512635	9	10 uM	library	-10.1467563702978	-0.0474239282343447	0.19425048418553
005AL100205B-KI_2_2	15	12	8546	1622.67951768	216.37403865	1622	2984692.71634	7868.26356432	0.004365502077	5051.1262859	5.26880394575	9	3.3 uM	library	-14.4313538595075	-0.0270537986545259	1.45641598321974
005AL100205B-KI_2_2	15	13	7568	1597.59817029	207.256859503	1602	2693462.6405	6952.98777319	0.00450751766763	4488.10484631	4.7240948814	9	10 uM	library	-4.86229602708066	-0.0201735656982360	-0.177745922225109
005AL100205B-KI_2_2	15	14	7910	1664.17050626	193.712837329	1666	2803412.43372	7260.284341	0.00427971424214	4738.19379971	4.74789915966	9	3.3 uM	library	-0.0518447405781639	-0.0271809594163512	0.147740489881946
005AL100205B-KI_2_2	15	15	739	625.637931034	140.716635896	616	200245.647791	658.554148914	0.0107464476642	338.827927862	1.19967532468	9	10 uM	library	-117.019134278549	0.339011353684558	-10.6047871670950
005AL100205B-KI_2_2	15	16	1572	930.229768786	248.952281598	932	825616.356239	1385.67880094	0.00767730634886	948.1919566	1.68669527897	9	3.3 uM	library	-83.0848999722632	0.171409965704859	-9.11431473844822
005AL100205B-KI_2_2	15	17	8433	1621.25660377	192.961209704	1625	2828492.0945	7740.74840954	0.00450316690177	4972.95403511	5.18953846154	9	10 uM	library	0.959127700696032	-0.0278515223104862	1.20613954592481
005AL100205B-KI_2_2	15	18	7521	1542.13356164	176.113115045	1545	2687415.42654	6894.22933118	0.00447738301407	4514.54501113	4.86796116505	9	3.3 uM	library	-4.70120701171279	-0.0283522638899367	-0.00129983436186622
005AL100205B-KI_2_2	15	19	8922	1599.03783552	173.990394345	1605	2985986.0112	8235.11506064	0.00424047379827	5284.05988823	5.55887850467	9	10 uM	library	2.53668909257445	-0.0257502459863526	2.10667935586040
005AL100205B-KI_2_2	15	20	8813	1695.69376694	190.633593799	1698	3063343.98468	8106.4725498	0.0046874193776	5157.6073778	5.1902237927	9	3.3 uM	library	22.9098205419151	0.0282943301776156	0.23349402516015
005AL100205B-KI_2_2	15	21	8161	1578.68421053	186.110923277	1581	2922236.73538	7526.48454473	0.00439775430957	4796.39017125	5.16192283365	9	10 uM	library	7.53044856897831	0.0742389348814722	0.106315887229035
005AL100205B-KI_2_2	15	22	8344	1562.81468856	175.08673159	1566	2925494.14166	7666.7323147	0.004495301711	4966.53707453	5.3282247765	9	3.3 uM	library	20.4546017559635	0.138290783944591	-0.297332165654865
005AL100205B-KI_2_2	16	3	7984	1513.1721529	171.70341333	1514	2796239.62903	7268.08669466	0.00460238248889	4905.50596599	5.27344782034	9	250 nM	18858	-0.222191745334988	0.0354665770436396	-0.840305817158061
005AL100205B-KI_2_2	16	4	8051	1321.22149837	152.354865798	1323	2768334.64674	7372.46085132	0.00429057160899	4814.92308172	6.08541194255	9	0.1 ugml	Interferin	-17.9438350336781	0.0164871692152821	1.25297222191249
005AL100205B-KI_2_2	16	5	7981	1387.07861635	156.4786661	1389	2831323.33497	7294.89776545	0.00451582878894	4785.37270596	5.74586033117	9	1.1 uM	library	-7.16383218917558	0.0185247939691017	-0.145380011881113
005AL100205B-KI_2_2	16	6	8663	1413.99487179	164.371086469	1413	2887103.70469	7952.3635435	0.00417282066785	5199.09993293	6.13092710545	9	0.37 uM	library	0.187011385656948	-0.00407012151694669	1.51292222820792
005AL100205B-KI_2_2	16	7	8543	1517.55518395	163.642950652	1519	2957650.91713	7780.09086735	0.00462127180877	5154.62282722	5.62409479921	9	1.1 uM	library	16.469963122956	0.00684912716117023	-0.00738077018474266
005AL100205B-KI_2_2	16	8	7137	1295.07792208	161.531391573	1296	2614842.94	6513.78988953	0.00456329914723	4323.11671863	5.50694444444	9	0.37 uM	library	-6.42134144018116	-0.00359677251536597	0.0971479977821886
005AL100205B-KI_2_2	16	9	8523	1419.24090909	152.299225821	1419	2991616.92431	7766.26106952	0.00466652967675	5134.64647791	6.00634249471	9	1.1 uM	library	4.60677551994542	-0.0122749333609093	1.16188941088738
005AL100205B-KI_2_2	16	10	7815	1257.35542857	157.597881948	1257	2813282.31556	7152.62645598	0.00435091226727	4655.67884388	6.21718377088	9	0.37 uM	library	-14.8035250329436	-0.0113034000230141	1.47505528118813
005AL100205B-KI_2_2	16	11	8265	1402.18530351	173.773488137	1402	2931000.7564	7503.39036904	0.00450543742011	5002.24071832	5.89514978602	9	1.1 uM	library	-0.18886298353474	-0.0147116829147455	0.426224700396840
005AL100205B-KI_2_2	16	12	7995	1275.14125561	157.333580176	1276	2921745.4609	7294.73305948	0.0045880525768	4789.37687407	6.26567398119	9	0.37 uM	library	-14.6646551921092	-0.00229706056336647	1.5040491215434
